Ticker,2013-12-31,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31,2022-12-31,2023-12-31,2024-12-31
TXN,28728005605.68638,35936556199.91638,37796009204.464645,51671421419.73198,75825711269.54956,70389411255.82352,98237834742.59125,129380495001.66046,152062144101.97266,137072734220.78156,145857744576.23016,165018257642.25037
TXT,6363520299.468506,7304348433.26709,7300841349.595947,8456281223.4453125,9870335746.270508,8032037035.801514,7802048444.707275,8472857353.244629,13550598227.621582,12441764181.611328,14147802747.000977,13468892656.688477
TYL,4394421742.460815,4708954657.368164,7500593860.104492,6143068910.394287,7618059373.710205,7995412732.104492,12909178481.843262,18782463353.84326,23146766802.84082,13872569942.052246,17990753421.26367,24811509704.208984
UAL,12247008716.651962,21654833886.616013,18550186522.707516,23594023749.147057,21819940952.58497,27106582905.73693,28518078265.446075,14001668024.25,14173248763.232025,12204922432.292484,13357428882.756535,31434958237.91503
UDR,5026979803.141012,6897291935.31867,8690000080.219841,8711640265.769482,9504846674.306955,10113880164.335556,12286853583.148098,10500576349.19879,16919001802.803574,11261914385.448246,11612978331.203861,13736684239.903126
UHS,4279380918.9869614,5876930344.833481,6331843116.234909,5655676119.863647,6047501142.724503,6238728953.730606,7712361163.4687195,7403499627.226486,7021220993.086746,7679261902.919205,8357557810.556427,9877428523.376251
ULTA,4327798742.76059,5732136289.557007,8295097340.0,11431092627.628662,10028548656.442993,10978224877.557007,11350383435.592834,12875784770.442993,18488650847.557007,21032331729.885986,21970349538.48535,19501549326.114014
UNH,56631524339.01344,77277159570.68207,91396720023.12592,126500620372.20795,176892054031.83655,202583766435.98236,243106678806.5692,294767345299.43054,428013032770.13245,457701224555.81177,461340916640.3168,450220951432.59216
UNP,38440239613.049164,55527723552.0817,37294929802.18602,50713178824.07481,67094075783.699814,70624652916.88882,94425075196.96834,111076952082.68306,136972729503.60374,115147855377.5537,140029676681.63947,132884774281.32106
UPS,50961334166.08209,55379177866.8203,49328781370.39545,60534714870.822876,64857185373.97911,54819877998.451355,68106211256.23064,101235266405.2554,131625070938.39001,110287218001.1542,103716221188.74884,87193536377.64711
URI,4803747442.421516,6286469388.580536,4470350851.9639435,6506475262.825813,10594128199.802673,6318515055.3409195,10277370733.554886,14291688702.756317,20477710696.194763,21903118808.85031,35837350092.17139,44425916954.57318
USB,42172894891.67093,47979679550.71033,46628951274.11821,57546572998.79584,61351658527.33702,53768188888.57322,71846258748.09793,59018412338.778465,73373137520.64392,59336967434.25032,62179449932.77551,71894858531.47322
V,86330853331.37512,102419312788.41214,122019693333.13881,123692812309.44687,182046739522.42102,212061872066.2294,303942003121.54126,355989580597.89685,354868528437.1428,342786174653.4984,432966289618.0191,529596999591.32416
VLO,9820995565.397228,9845441100.730442,14455589820.001507,14550959986.334564,20369467457.337433,17165205792.627731,22360760507.821747,14380039037.241318,20168532370.716553,35285635131.50921,37354202136.4733,36249443121.34641
VMC,7148890134.442463,7935372551.720352,11515451519.357529,15282849674.199371,15806175639.885864,12284171084.069252,18074256173.356934,18823492599.023438,26558122386.184845,22610108768.185043,29563548047.750244,33737734226.2191
VRSK,8772418792.943,8549505301.553726,10262072125.971146,10834709517.93747,12814245121.17363,14554845533.508224,20073682221.002197,28080414769.87961,31127569226.2648,24176674916.04187,32937371045.88394,38207083730.48187
VRSN,5493675901.794434,5238199250.793457,8028229353.33252,6990698295.593262,10516833812.713623,13627588856.506348,17706948994.4458,19886776707.458496,23325610624.694824,18879572309.87549,18927359431.45752,19019258830.26123
VRTX,18851309917.588425,30141797897.088425,31925440969.303055,18691465815.196945,38022304168.517685,42043749188.444534,55551737273.161575,59963907589.39389,55716656836.17685,73268923706.46463,103235658862.17444,102172576340.8537
VTR,18253402109.20569,23895517906.10797,17305206380.33972,20096724996.550415,20239377241.57086,20936823258.601868,21654415478.25522,19531738962.64215,21040600482.19638,19246810769.190308,22145857031.66638,27070685229.963593
VTRS,40859913182.41492,53070802990.04352,50905421676.619995,35917176150.69348,39833705136.74707,25796345059.74527,18923599119.892487,17643194061.02008,13035046915.248413,11172115913.2901,11401930347.05487,13646204100.593872
VZ,112228993753.01599,111614441502.78821,115654686661.15405,139594671865.4773,145144187415.48883,161484122936.30652,183827797089.9046,183587110326.0748,169728368394.88202,135745951542.73715,139429050934.76654,157753671109.58618
WAB,11912217210.362976,13970976218.158997,11471255614.336075,13457723804.611572,13274457941.21074,11514454024.372696,12834348052.966263,12163121453.826584,15389743998.903412,16785147856.97313,21478949879.21132,32248599143.001526
WAT,5953474000.0,6710755965.474243,8012185418.211365,8000873672.262878,11501516565.948486,11231228337.628784,13910291637.628784,14730085261.788635,22182644487.371216,20395410429.783325,19600623104.26819,22086198499.26819
WBD,114490780413.10857,85366223725.59451,66112360656.33781,67921280913.5811,55457067431.82103,61305088785.49664,81128889583.85794,74562253353.9189,58331522210.51342,23491197210.99329,28199350196.00168,26192189803.912193
WDAY,18045720794.677734,17709370132.44629,17290560066.223145,14341529205.322266,22077579536.43799,34650558410.64453,35685649337.768555,51995370132.44629,59280058410.64453,36310610397.33887,59905019470.21484,55992509735.10742
WDC,17878796688.51298,23956639926.271683,13352103108.138737,15685740730.274002,18796024616.1118,9040342129.740486,16014237617.888855,14271052635.510658,16801143051.148373,8128753745.640827,13492958662.908016,15363475512.140877
WEC,9074802409.472649,11983219843.76915,12077703141.657074,14273197367.333817,16715095685.133163,18031735536.73886,24712014053.559143,25326700864.9823,27519637597.627075,27395182863.930756,25478328807.030884,29583389289.23062
WELL,22785455344.735466,33845481057.90418,31882234224.239494,32960949820.601536,33033411907.26425,38090651342.1537,46865567336.01378,38810334408.605774,53163639824.6574,41905062705.402756,59416916045.540825,85006643933.40193
WFC,101799410986.56844,126341303311.57077,128668565967.41321,134636208240.41183,152422334252.89423,119149827121.48274,144696872173.44232,84433361936.65482,136060917032.34883,119839016543.06122,147325752495.31525,215799919960.08002
WM,14149569459.470821,16730232108.433136,17922838082.192688,24444385246.864758,30424352363.011574,32043206503.92833,41800613160.980965,44084247728.88087,63402960268.44351,60553961890.11163,70361182895.73267,80412062978.81474
WMB,24470082671.05521,29693741742.934784,18071439976.736862,23706124421.429443,24184763263.674984,18410513577.23841,21020993289.54419,19298169944.199436,26700769297.34106,35466964212.421234,39674635841.923355,64411561990.99736
WMT,165778316600.7405,185457688747.59317,136058001250.46028,157869836738.0473,231375138990.43896,223434465894.58902,290828984579.8106,358657191888.7434,365725743151.08453,364029188657.0377,410921514477.5776,714971774811.3425
WRB,3803821770.0924435,4626044267.976051,4985349356.2302265,6219295768.03619,6854507399.738506,7263026827.55732,10444211004.101982,10116108158.675728,12887239885.888573,17259022931.897377,17301708339.415497,22005930181.058968
WSM,2651142173.3264923,3515161522.9053497,2761720036.7889404,2352451895.22171,2592473243.041992,2608306889.1506195,3914330660.0646973,5573267983.085632,9396594848.831177,6531347214.271545,11771899424.423218,21961673390.89966
WST,3334777653.7714386,3652396631.481781,4164770869.2464447,5908755591.850769,6914277735.016693,6908957395.870911,10648842402.207092,20131577118.80896,33393814239.752197,16797598915.565308,25190594466.80432,23489464738.4552
WTW,9365763311.9637,9631241594.428558,10733529677.294815,10364524375.830017,12960389135.347214,13274616868.03746,17895470703.59662,18938738450.779266,21620357068.329224,22599450043.996597,22618592169.355576,29739914254.33313
WY,14487272848.72055,17000250710.981369,14769779007.184982,15446093545.051575,18782608297.08481,12121733202.884674,17645930361.265182,19946850894.556046,25316931785.751343,20141699559.059143,23775694867.50412,19826958090.717316
WYNN,16771270989.912796,13268165876.879913,6333177518.454044,8100375191.1057205,16046088027.394012,9598743799.002533,13917690652.225967,11402827772.971504,8594314254.292152,8334585098.258057,9280045108.51484,8872152795.863136
XEL,11341332763.612198,15139759426.486378,15721802529.203363,18416041849.499096,22451536633.22225,23771468873.21155,31466596996.986656,33911227446.73688,35403631945.98039,37685542924.63446,34416400210.490814,38656816372.79092
XOM,258915618366.24146,243235821304.3213,212121563587.18872,254295826530.45654,244614971927.64282,207694472873.68774,222716795391.08276,142068745559.69238,223865570125.57983,419544398498.53516,393274469078.06396,437563521873.4741
XYL,7252608791.4154,8091553285.769852,7882888603.82325,10846688671.295486,15131356515.350552,14978528002.06887,17912630015.19507,23447691268.68956,27887598688.982346,26047745896.068954,27290968343.61178,27992663822.2023
YUM,12058549299.4449,11858951376.27206,12155718892.638405,15004920488.947174,19670514131.79634,22543678197.600105,25116919504.966026,27590197151.13421,35882412685.529434,33732946125.98996,35059944133.90242,36715502508.553894
ZBH,16297292463.80024,20005966210.83996,18246395779.74243,18513119557.72873,21819580246.37142,18916669228.786125,27500007148.32657,28535903128.187027,23679139586.100464,24681955914.62204,23741984573.2222,20784252780.493202
ZBRA,2739705980.1216736,3921609518.743347,3528485932.6013947,4344622462.1419525,5258533274.202789,8066630117.216095,12940652340.162231,19470250127.607727,30152976656.811157,12989792836.743347,13846963265.607727,19565998727.081116
ZTS,13106079072.930656,17404603076.189003,19523847156.259094,21992456403.363533,29810617012.759415,35607999587.19937,55444839388.60368,69729419439.41043,103382663271.74963,62541041750.50223,84997083059.05472,70860477778.15576
